188996613	692017..692283	+	Sulfurihydrogenibium_YO3AOP1_uid58855	NC_010730	658	cd09725	+	cas2
225848672	779366..780196	-	Sulfurihydrogenibium_azorense_Az_Fu1_uid58121	NC_012438	832	mkCas0067	+	cmr3
225848673	780198..780617	-	Sulfurihydrogenibium_azorense_Az_Fu1_uid58121	NC_012438	833	mkCas0117	+	cmr5
225848674	780598..781695	-	Sulfurihydrogenibium_azorense_Az_Fu1_uid58121	NC_012438	834	COG1336	+	cmr4
225848675	781699..785370	-	Sulfurihydrogenibium_azorense_Az_Fu1_uid58121	NC_012438	835	cd09701,cd09701	+	cas10
225848676	785358..786440	-	Sulfurihydrogenibium_azorense_Az_Fu1_uid58121	NC_012438	836	mkCas0142	+	cmr6
225848677	786433..786900	-	Sulfurihydrogenibium_azorense_Az_Fu1_uid58121	NC_012438	837	mkCas0175	+	cmr1
225848678	786945..787457	-	Sulfurihydrogenibium_azorense_Az_Fu1_uid58121	NC_012438	838	mkCas0175	+	cmr1
225848679	787450..788196	-	Sulfurihydrogenibium_azorense_Az_Fu1_uid58121	NC_012438	839	COG1583	+	cas6
225848680	788988..789254	-	Sulfurihydrogenibium_azorense_Az_Fu1_uid58121	NC_012438	840	cd09725	+	cas2
225848681	789257..789661	-	Sulfurihydrogenibium_azorense_Az_Fu1_uid58121	NC_012438	841	cd09722	+	cas1
225848682	789615..789965	-	Sulfurihydrogenibium_azorense_Az_Fu1_uid58121	NC_012438	842	cd09722	+	cas1
225848683	790168..790350	-	Sulfurihydrogenibium_azorense_Az_Fu1_uid58121	NC_012438	843	-		-
225848684	790621..792909	-	Sulfurihydrogenibium_azorense_Az_Fu1_uid58121	NC_012438	844	COG1203	+	cas3
225848685	792918..793607	-	Sulfurihydrogenibium_azorense_Az_Fu1_uid58121	NC_012438	845	cls001430	+	cas5
225848686	793609..794556	-	Sulfurihydrogenibium_azorense_Az_Fu1_uid58121	NC_012438	846	cd09690	+	cas7
225848687	794543..796246	-	Sulfurihydrogenibium_azorense_Az_Fu1_uid58121	NC_012438	847	cd09672	+	cas8b1
114568019	2868618..2869559	-	Syntrophomonas_wolfei_Goettingen_uid58179	NC_008346	2443	mkCas0066	+	cas6
114568020	2869612..2869875	-	Syntrophomonas_wolfei_Goettingen_uid58179	NC_008346	2444	cd09725	+	cas2
114568021	2869888..2870880	-	Syntrophomonas_wolfei_Goettingen_uid58179	NC_008346	2445	cd09722	+	cas1
114568022	2870900..2871406	-	Syntrophomonas_wolfei_Goettingen_uid58179	NC_008346	2446	pfam01930		cas4
114568023	2871406..2873751	-	Syntrophomonas_wolfei_Goettingen_uid58179	NC_008346	2447	COG1203	+	cas3
114568024	2873741..2874436	-	Syntrophomonas_wolfei_Goettingen_uid58179	NC_008346	2448	cls001430	+	cas5
114568025	2874472..2875377	-	Syntrophomonas_wolfei_Goettingen_uid58179	NC_008346	2449	pfam05107	+	cas7b
114568026	2875379..2875822	-	Syntrophomonas_wolfei_Goettingen_uid58179	NC_008346	2450	mkCas0119	+	cas8b1
114568027	2875819..2877258	-	Syntrophomonas_wolfei_Goettingen_uid58179	NC_008346	2451	pfam09484	+	cas8b1
114568028	2877527..2878147	-	Syntrophomonas_wolfei_Goettingen_uid58179	NC_008346	2452	COG1595		DNA-directed RNA polymerase sp
114568029	2878675..2880909	-	Syntrophomonas_wolfei_Goettingen_uid58179	NC_008346	2453	cls000253	+	csm3
114568030	2880906..2881499	-	Syntrophomonas_wolfei_Goettingen_uid58179	NC_008346	2454	cls001376	+	csx19
114568031	2881489..2883003	-	Syntrophomonas_wolfei_Goettingen_uid58179	NC_008346	2455	cd09683,COG1337	+	csm3,csm3
114568032	2882993..2885368	-	Syntrophomonas_wolfei_Goettingen_uid58179	NC_008346	2456	mkCas0198,cls000715	+	csm3,csx10
114568033	2885374..2886954	-	Syntrophomonas_wolfei_Goettingen_uid58179	NC_008346	2457	mkCas0133	+	cas10
114568034	2886971..2888281	-	Syntrophomonas_wolfei_Goettingen_uid58179	NC_008346	2458	mkCas0112		csx1
114568035	2888298..2889053	-	Syntrophomonas_wolfei_Goettingen_uid58179	NC_008346	2459	-		-
114568036	2889095..2889400	-	Syntrophomonas_wolfei_Goettingen_uid58179	NC_008346	2460	cd09766		csx15
297617510	1395923..1396699	-	Syntrophothermus_lipocalidus_DSM_12680_uid49527	NC_014220	1296	cd09759	+	cas6
297617511	1396696..1396893	-	Syntrophothermus_lipocalidus_DSM_12680_uid49527	NC_014220	1297	-		-
297617512	1396918..1397184	-	Syntrophothermus_lipocalidus_DSM_12680_uid49527	NC_014220	1298	cd09725	+	cas2
297617513	1397190..1398200	-	Syntrophothermus_lipocalidus_DSM_12680_uid49527	NC_014220	1299	cd09722	+	cas1
297617514	1398229..1398768	-	Syntrophothermus_lipocalidus_DSM_12680_uid49527	NC_014220	1300	pfam01930		cas4
297617515	1398749..1401031	-	Syntrophothermus_lipocalidus_DSM_12680_uid49527	NC_014220	1301	cd09641,COG1203	+	cas3
297617516	1401065..1401793	-	Syntrophothermus_lipocalidus_DSM_12680_uid49527	NC_014220	1302	cd09693	+	cas5
297617517	1401790..1402881	-	Syntrophothermus_lipocalidus_DSM_12680_uid49527	NC_014220	1303	cd09687	+	cas7
297617518	1402897..1404660	-	Syntrophothermus_lipocalidus_DSM_12680_uid49527	NC_014220	1304	cls000029	+	cas8b2
297617519	1404956..1406698	-	Syntrophothermus_lipocalidus_DSM_12680_uid49527	NC_014220	1305	-		-
297617520	1406685..1407203	-	Syntrophothermus_lipocalidus_DSM_12680_uid49527	NC_014220	1306	cd06127		DEDDh
297617521	1407208..1408218	-	Syntrophothermus_lipocalidus_DSM_12680_uid49527	NC_014220	1307	cd09661	+	cmr6
297617522	1408215..1408637	-	Syntrophothermus_lipocalidus_DSM_12680_uid49527	NC_014220	1308	mkCas0098	+	cmr5
297617523	1408630..1409478	-	Syntrophothermus_lipocalidus_DSM_12680_uid49527	NC_014220	1309	cd09682	+	cmr4
297617524	1409471..1410718	-	Syntrophothermus_lipocalidus_DSM_12680_uid49527	NC_014220	1310	pfam09700	+	cmr3
297617525	1410711..1412285	-	Syntrophothermus_lipocalidus_DSM_12680_uid49527	NC_014220	1311	cls000742	+	cas10
297617526	1412287..1413549	-	Syntrophothermus_lipocalidus_DSM_12680_uid49527	NC_014220	1312	mkCas0086	+	cmr1
375255995	2491036..2491836	+	Tannerella_forsythia_ATCC_43037_uid83157	NC_016610	2181	cd09759	+	cas6
375255996	2491862..2492485	+	Tannerella_forsythia_ATCC_43037_uid83157	NC_016610	2182	pfam07929		Plasmid pRiA4b ORF-3-like prot
375255997	2492553..2493278	+	Tannerella_forsythia_ATCC_43037_uid83157	NC_016610	2183	cd09716	+	cas5
375255998	2493271..2494812	+	Tannerella_forsythia_ATCC_43037_uid83157	NC_016610	2184	cd09715	+	cas8b4
375255999	2494832..2495749	+	Tannerella_forsythia_ATCC_43037_uid83157	NC_016610	2185	cd09717	+	cas7b
375256000	2495937..2498021	+	Tannerella_forsythia_ATCC_43037_uid83157	NC_016610	2186	cd09639	+	cas3
375256001	2498054..2498608	+	Tannerella_forsythia_ATCC_43037_uid83157	NC_016610	2187	-		-
375256002	2498631..2499629	+	Tannerella_forsythia_ATCC_43037_uid83157	NC_016610	2188	COG3177		Fic family protein [Function u
375256003	2499904..2500434	+	Tannerella_forsythia_ATCC_43037_uid83157	NC_016610	2189	pfam01930		cas4
375256004	2500481..2501923	+	Tannerella_forsythia_ATCC_43037_uid83157	NC_016610	2190	cd09680	+	cas10
375256005	2501929..2502399	+	Tannerella_forsythia_ATCC_43037_uid83157	NC_016610	2191	cd09647	+	csm2
375256006	2502409..2503047	+	Tannerella_forsythia_ATCC_43037_uid83157	NC_016610	2192	cd09684	+	csm3
375256007	2503047..2504042	+	Tannerella_forsythia_ATCC_43037_uid83157	NC_016610	2193	COG1567	+	csm4
375256008	2504055..2505209	+	Tannerella_forsythia_ATCC_43037_uid83157	NC_016610	2194	COG1332	+	csm5
375256009	2505211..2506455	+	Tannerella_forsythia_ATCC_43037_uid83157	NC_016610	2195	cd09732		csx1
375256010	2506848..2507864	+	Tannerella_forsythia_ATCC_43037_uid83157	NC_016610	2196	cd09722	+	cas1
375256011	2507864..2508127	+	Tannerella_forsythia_ATCC_43037_uid83157	NC_016610	2197	cd09725	+	cas2
410668742	2464857..2465594	-	Thermacetogenium_phaeum_DSM_12270_uid177811	NC_018870	2356	COG1583	+	cas6
410668743	2465608..2465871	-	Thermacetogenium_phaeum_DSM_12270_uid177811	NC_018870	2357	cd09725	+	cas2
410668744	2465874..2466866	-	Thermacetogenium_phaeum_DSM_12270_uid177811	NC_018870	2358	cd09722	+	cas1
410668745	2466878..2467393	-	Thermacetogenium_phaeum_DSM_12270_uid177811	NC_018870	2359	pfam01930		cas4
410668746	2467374..2469641	-	Thermacetogenium_phaeum_DSM_12270_uid177811	NC_018870	2360	cd09641,COG1203	+	cas3
410668747	2469628..2470350	-	Thermacetogenium_phaeum_DSM_12270_uid177811	NC_018870	2361	cls001430	+	cas5
410668748	2470357..2471274	-	Thermacetogenium_phaeum_DSM_12270_uid177811	NC_018870	2362	pfam05107	+	cas7b
410668749	2471274..2471699	-	Thermacetogenium_phaeum_DSM_12270_uid177811	NC_018870	2363	mkCas0119	+	cas8b1
410668750	2471696..2473132	-	Thermacetogenium_phaeum_DSM_12270_uid177811	NC_018870	2364	cd09730	+	cas8b1
410668751	2473260..2474513	-	Thermacetogenium_phaeum_DSM_12270_uid177811	NC_018870	2365	pfam09455		csx1
410668752	2474554..2475300	-	Thermacetogenium_phaeum_DSM_12270_uid177811	NC_018870	2366	cd09759	+	cas6
410668753	2475316..2475822	-	Thermacetogenium_phaeum_DSM_12270_uid177811	NC_018870	2367	mkCas0077	+	csm2
410668754	2475850..2476947	-	Thermacetogenium_phaeum_DSM_12270_uid177811	NC_018870	2368	cls000253	+	csm3
410668755	2476940..2477881	-	Thermacetogenium_phaeum_DSM_12270_uid177811	NC_018870	2369	COG1337	+	csm3
410668756	2477832..2478653	-	Thermacetogenium_phaeum_DSM_12270_uid177811	NC_018870	2370	cd09683	+	csm3
410668757	2478637..2479110	-	Thermacetogenium_phaeum_DSM_12270_uid177811	NC_018870	2371	mkCas0063	+	csm2
410668758	2479114..2480283	-	Thermacetogenium_phaeum_DSM_12270_uid177811	NC_018870	2372	cd09700	+	csx10
410668759	2480286..2480867	-	Thermacetogenium_phaeum_DSM_12270_uid177811	NC_018870	2373	cd09726	+	csm3
410668760	2480864..2483098	-	Thermacetogenium_phaeum_DSM_12270_uid177811	NC_018870	2374	mkCas0133	+	cas10
410668761	2483154..2483534	-	Thermacetogenium_phaeum_DSM_12270_uid177811	NC_018870	2375	cd09766		csx15
410668762	2483539..2484432	-	Thermacetogenium_phaeum_DSM_12270_uid177811	NC_018870	2376	pfam09002		csx1
410668763	2484453..2485331	-	Thermacetogenium_phaeum_DSM_12270_uid177811	NC_018870	2377	cd09741,COG2197		csx1,Response regulator containing
304318001	2636803..2638005	-	Thermoanaerobacterium_thermosaccharolyticum_DSM_571_uid51639	NC_014410	2464	cd09732		csx1
304318002	2638028..2638291	-	Thermoanaerobacterium_thermosaccharolyticum_DSM_571_uid51639	NC_014410	2465	cd09725	+	cas2
304318003	2638304..2639296	-	Thermoanaerobacterium_thermosaccharolyticum_DSM_571_uid51639	NC_014410	2466	cd09722	+	cas1
304318004	2639293..2639790	-	Thermoanaerobacterium_thermosaccharolyticum_DSM_571_uid51639	NC_014410	2467	pfam01930		cas4
304318005	2639867..2639986	-	Thermoanaerobacterium_thermosaccharolyticum_DSM_571_uid51639	NC_014410	2468	-		-
304318006	2639968..2640090	-	Thermoanaerobacterium_thermosaccharolyticum_DSM_571_uid51639	NC_014410	2469	-		-
304318007	2640421..2641860	-	Thermoanaerobacterium_thermosaccharolyticum_DSM_571_uid51639	NC_014410	2470	pfam00395,pfam00395,pfam00395,COG5184		S-layer homology domain.,S-layer homology domain.,S-layer homology domain.,Alpha-tubulin suppressor and r
304318008	2642659..2642820	-	Thermoanaerobacterium_thermosaccharolyticum_DSM_571_uid51639	NC_014410	2471	-		-
304318009	2642909..2643124	-	Thermoanaerobacterium_thermosaccharolyticum_DSM_571_uid51639	NC_014410	2472	-		-
304318010	2647585..2649951	-	Thermoanaerobacterium_thermosaccharolyticum_DSM_571_uid51639	NC_014410	2473	COG1203	+	cas3
304318011	2649926..2650639	-	Thermoanaerobacterium_thermosaccharolyticum_DSM_571_uid51639	NC_014410	2474	cls001430	+	cas5
304318012	2650715..2651626	-	Thermoanaerobacterium_thermosaccharolyticum_DSM_571_uid51639	NC_014410	2475	cd09690	+	cas7
304318013	2651623..2653383	-	Thermoanaerobacterium_thermosaccharolyticum_DSM_571_uid51639	NC_014410	2476	pfam09484	+	cas8b1
304318014	2653399..2654139	-	Thermoanaerobacterium_thermosaccharolyticum_DSM_571_uid51639	NC_014410	2477	COG1583	+	cas6
304318015	2654360..2654725	-	Thermoanaerobacterium_thermosaccharolyticum_DSM_571_uid51639	NC_014410	2478	mkCas0101	+	csm2
304318016	2654739..2655593	-	Thermoanaerobacterium_thermosaccharolyticum_DSM_571_uid51639	NC_014410	2479	cls000253,cls000253	+	csm3,csm3
304318017	2655580..2656359	-	Thermoanaerobacterium_thermosaccharolyticum_DSM_571_uid51639	NC_014410	2480	cd09683	+	csm3
304318018	2656352..2657101	-	Thermoanaerobacterium_thermosaccharolyticum_DSM_571_uid51639	NC_014410	2481	cd09683	+	csm3
304318019	2657129..2657578	-	Thermoanaerobacterium_thermosaccharolyticum_DSM_571_uid51639	NC_014410	2482	mkCas0079	+	csm2
304318020	2657582..2658703	-	Thermoanaerobacterium_thermosaccharolyticum_DSM_571_uid51639	NC_014410	2483	cls000715	+	csx10
304318021	2658700..2659251	-	Thermoanaerobacterium_thermosaccharolyticum_DSM_571_uid51639	NC_014410	2484	cd09726	+	csm3
304318022	2659267..2661243	-	Thermoanaerobacterium_thermosaccharolyticum_DSM_571_uid51639	NC_014410	2485	mkCas0133	+	cas10
304318023	2661253..2662548	-	Thermoanaerobacterium_thermosaccharolyticum_DSM_571_uid51639	NC_014410	2486	cd09732,cd09732		csx1
304318024	2662548..2662943	-	Thermoanaerobacterium_thermosaccharolyticum_DSM_571_uid51639	NC_014410	2487	xls002255		csx20
433656209	2641083..2641346	-	Thermoanaerobacterium_thermosaccharolyticum_M0795_uid184821	NC_019970	2466	cd09725	+	cas2
433656210	2641359..2642351	-	Thermoanaerobacterium_thermosaccharolyticum_M0795_uid184821	NC_019970	2467	cd09722	+	cas1
433656211	2642348..2642845	-	Thermoanaerobacterium_thermosaccharolyticum_M0795_uid184821	NC_019970	2468	pfam01930		cas4
433656212	2642830..2643153	-	Thermoanaerobacterium_thermosaccharolyticum_M0795_uid184821	NC_019970	2469	-		-
433656213	2643119..2643337	-	Thermoanaerobacterium_thermosaccharolyticum_M0795_uid184821	NC_019970	2470	-		-
433656214	2669160..2671523	-	Thermoanaerobacterium_thermosaccharolyticum_M0795_uid184821	NC_019970	2471	cd09641,COG1203	+	cas3
433656215	2671501..2672214	-	Thermoanaerobacterium_thermosaccharolyticum_M0795_uid184821	NC_019970	2472	cls001430	+	cas5
433656216	2672290..2673201	-	Thermoanaerobacterium_thermosaccharolyticum_M0795_uid184821	NC_019970	2473	cd09690	+	cas7
433656217	2673198..2674958	-	Thermoanaerobacterium_thermosaccharolyticum_M0795_uid184821	NC_019970	2474	pfam09484	+	cas8b1
433656218	2674974..2675714	-	Thermoanaerobacterium_thermosaccharolyticum_M0795_uid184821	NC_019970	2475	COG1583	+	cas6
433656219	2675934..2676299	-	Thermoanaerobacterium_thermosaccharolyticum_M0795_uid184821	NC_019970	2476	mkCas0101	+	csm2
433656220	2676313..2677167	-	Thermoanaerobacterium_thermosaccharolyticum_M0795_uid184821	NC_019970	2477	cls000253,cls000253	+	csm3,csm3
433656221	2677154..2677933	-	Thermoanaerobacterium_thermosaccharolyticum_M0795_uid184821	NC_019970	2478	cd09683	+	csm3
433656222	2677926..2678675	-	Thermoanaerobacterium_thermosaccharolyticum_M0795_uid184821	NC_019970	2479	cd09683	+	csm3
433656223	2678703..2679152	-	Thermoanaerobacterium_thermosaccharolyticum_M0795_uid184821	NC_019970	2480	mkCas0079	+	csm2
433656224	2679156..2680277	-	Thermoanaerobacterium_thermosaccharolyticum_M0795_uid184821	NC_019970	2481	cls000715	+	csx10
433656225	2680274..2680825	-	Thermoanaerobacterium_thermosaccharolyticum_M0795_uid184821	NC_019970	2482	COG1337	+	csm3
433656226	2680841..2682817	-	Thermoanaerobacterium_thermosaccharolyticum_M0795_uid184821	NC_019970	2483	mkCas0133	+	cas10
433656227	2684121..2684516	-	Thermoanaerobacterium_thermosaccharolyticum_M0795_uid184821	NC_019970	2484	xls002255		csx20
333898073	2386381..2386644	-	Thermoanaerobacterium_xylanolyticum_LX_11_uid63163	NC_015555	2211	cd09725	+	cas2
333898074	2386657..2387649	-	Thermoanaerobacterium_xylanolyticum_LX_11_uid63163	NC_015555	2212	cd09722	+	cas1
333898075	2387646..2388149	-	Thermoanaerobacterium_xylanolyticum_LX_11_uid63163	NC_015555	2213	pfam01930		cas4
333898076	2388186..2388491	-	Thermoanaerobacterium_xylanolyticum_LX_11_uid63163	NC_015555	2214	-		-
333898077	2394325..2396688	-	Thermoanaerobacterium_xylanolyticum_LX_11_uid63163	NC_015555	2215	cd09641,COG1203	+	cas3
333898078	2396666..2397379	-	Thermoanaerobacterium_xylanolyticum_LX_11_uid63163	NC_015555	2216	cls001430	+	cas5
333898079	2397444..2398355	-	Thermoanaerobacterium_xylanolyticum_LX_11_uid63163	NC_015555	2217	cd09690	+	cas7
333898080	2398355..2400112	-	Thermoanaerobacterium_xylanolyticum_LX_11_uid63163	NC_015555	2218	pfam09484	+	cas8b1
333898081	2400127..2400867	-	Thermoanaerobacterium_xylanolyticum_LX_11_uid63163	NC_015555	2219	COG1583	+	cas6
333898082	2401020..2401391	-	Thermoanaerobacterium_xylanolyticum_LX_11_uid63163	NC_015555	2220	mkCas0101	+	csm2
333898083	2401405..2402259	-	Thermoanaerobacterium_xylanolyticum_LX_11_uid63163	NC_015555	2221	cls000253	+	csm3
333898084	2402246..2403025	-	Thermoanaerobacterium_xylanolyticum_LX_11_uid63163	NC_015555	2222	cd09683	+	csm3
333898085	2403018..2403767	-	Thermoanaerobacterium_xylanolyticum_LX_11_uid63163	NC_015555	2223	cd09683	+	csm3
333898086	2403773..2404243	-	Thermoanaerobacterium_xylanolyticum_LX_11_uid63163	NC_015555	2224	mkCas0079	+	csm2
333898087	2404247..2405368	-	Thermoanaerobacterium_xylanolyticum_LX_11_uid63163	NC_015555	2225	cls000715	+	csx10
333898088	2405365..2405916	-	Thermoanaerobacterium_xylanolyticum_LX_11_uid63163	NC_015555	2226	COG1337	+	csm3
333898089	2405932..2407902	-	Thermoanaerobacterium_xylanolyticum_LX_11_uid63163	NC_015555	2227	mkCas0133	+	cas10
333898090	2407912..2409207	-	Thermoanaerobacterium_xylanolyticum_LX_11_uid63163	NC_015555	2228	cd09732,cd09732		csx1
333898091	2409207..2409602	-	Thermoanaerobacterium_xylanolyticum_LX_11_uid63163	NC_015555	2229	xls002255		csx20
72161980	1819567..1821351	+	Thermobifida_fusca_YX_uid57703	NC_007333	1562	cd09679	+	cas10
72161981	1821348..1822496	+	Thermobifida_fusca_YX_uid57703	NC_007333	1563	cd09748	+	cmr3
72161982	1822493..1823395	+	Thermobifida_fusca_YX_uid57703	NC_007333	1564	COG1336	+	cmr4
72161983	1823388..1823867	+	Thermobifida_fusca_YX_uid57703	NC_007333	1565	cd09749	+	cmr5
72161984	1823864..1824865	+	Thermobifida_fusca_YX_uid57703	NC_007333	1566	COG1604	+	cmr6
72161985	1825225..1826460	+	Thermobifida_fusca_YX_uid57703	NC_007333	1567	COG1367	+	cmr1
72161989	1829376..1830374	-	Thermobifida_fusca_YX_uid57703	NC_007333	1568	cd09719	+	cas1
72161990	1830367..1831065	-	Thermobifida_fusca_YX_uid57703	NC_007333	1569	pfam08798	+	cas6e
72161991	1831062..1831826	-	Thermobifida_fusca_YX_uid57703	NC_007333	1570	cd09645	+	cas5
72161992	1831823..1832944	-	Thermobifida_fusca_YX_uid57703	NC_007333	1571	cd09646	+	cas7
72161993	1832941..1833675	-	Thermobifida_fusca_YX_uid57703	NC_007333	1572	cd09731	+	cse2
72161994	1833672..1835321	-	Thermobifida_fusca_YX_uid57703	NC_007333	1573	pfam09481	+	cas8e
72161995	1835906..1838740	-	Thermobifida_fusca_YX_uid57703	NC_007333	1574	cd09641,cd09639	+	cas3
72161997	1839830..1840453	-	Thermobifida_fusca_YX_uid57703	NC_007333	1575	pfam08798	+	cas6e
72161998	1840500..1841237	-	Thermobifida_fusca_YX_uid57703	NC_007333	1576	cd09645	+	cas5
72161999	1841234..1842427	-	Thermobifida_fusca_YX_uid57703	NC_007333	1577	pfam09344	+	cas7
72162000	1842424..1843068	-	Thermobifida_fusca_YX_uid57703	NC_007333	1578	mkCas0194	+	cse2
72162001	1843065..1844732	-	Thermobifida_fusca_YX_uid57703	NC_007333	1579	cd09729	+	cas8e
72162002	1844722..1847634	-	Thermobifida_fusca_YX_uid57703	NC_007333	1580	COG1203	+	cas3
57640380	374589..374846	+	Thermococcus_kodakarensis_KOD1_uid58225	NC_006624	445	cd09725	+	cas2
57640381	374839..375540	-	Thermococcus_kodakarensis_KOD1_uid58225	NC_006624	446	cd09637		cas4
57640382	375541..376314	-	Thermococcus_kodakarensis_KOD1_uid58225	NC_006624	447	cd09759	+	cas6
57640383	376304..376981	-	Thermococcus_kodakarensis_KOD1_uid58225	NC_006624	448	cls001593		casR
57640384	376953..377615	-	Thermococcus_kodakarensis_KOD1_uid58225	NC_006624	449	COG2254	+	cas3HD
57640385	377612..379213	-	Thermococcus_kodakarensis_KOD1_uid58225	NC_006624	450	cd09639	+	cas3
57640386	379183..380382	-	Thermococcus_kodakarensis_KOD1_uid58225	NC_006624	451	pfam09658	+	cas8a1
57640387	380372..381115	-	Thermococcus_kodakarensis_KOD1_uid58225	NC_006624	452	COG1688	+	cas5
57640388	381117..382319	-	Thermococcus_kodakarensis_KOD1_uid58225	NC_006624	453	cd09685,cd09685	+	cas7
57640389	382316..382681	-	Thermococcus_kodakarensis_KOD1_uid58225	NC_006624	454	cd09750	+	csa5
57640390	382856..383836	-	Thermococcus_kodakarensis_KOD1_uid58225	NC_006624	455	cd09722	+	cas1
57640391	383849..384262	-	Thermococcus_kodakarensis_KOD1_uid58225	NC_006624	456	cd09861		PIN domain of ribonucleases (t
57640392	384250..384477	-	Thermococcus_kodakarensis_KOD1_uid58225	NC_006624	457	-		-
57640393	384534..385046	-	Thermococcus_kodakarensis_KOD1_uid58225	NC_006624	458	pfam01930		cas4
57640394	385036..386145	-	Thermococcus_kodakarensis_KOD1_uid58225	NC_006624	459	pfam01637		Archaeal ATPase. This family c
57640395	386206..388428	-	Thermococcus_kodakarensis_KOD1_uid58225	NC_006624	460	COG1203	+	cas3
57640396	388425..389057	-	Thermococcus_kodakarensis_KOD1_uid58225	NC_006624	461	COG1688	+	cas5
57640397	389062..390138	-	Thermococcus_kodakarensis_KOD1_uid58225	NC_006624	462	cd09687	+	cas7
57640398	390135..391607	-	Thermococcus_kodakarensis_KOD1_uid58225	NC_006624	463	cd09665	+	cas8b2
57640399	391576..392367	-	Thermococcus_kodakarensis_KOD1_uid58225	NC_006624	464	cd09759	+	cas6
530547473	3301..3558	+	Thermococcus_litoralis_DSM_5473_uid82997	NC_022084	1	cd09725	+	cas2
530547474	3551..4336	-	Thermococcus_litoralis_DSM_5473_uid82997	NC_022084	2	cd09759	+	cas6
530547475	4326..5003	-	Thermococcus_litoralis_DSM_5473_uid82997	NC_022084	3	cls001593		casR
530547476	4975..5637	-	Thermococcus_litoralis_DSM_5473_uid82997	NC_022084	4	COG2254	+	cas3HD
530547477	5634..5753	-	Thermococcus_litoralis_DSM_5473_uid82997	NC_022084	5	-		-
530547478	5729..7207	-	Thermococcus_litoralis_DSM_5473_uid82997	NC_022084	6	COG1203	+	cas3
530547479	7204..8403	-	Thermococcus_litoralis_DSM_5473_uid82997	NC_022084	7	pfam09658	+	cas8a1
530547480	8393..8920	-	Thermococcus_litoralis_DSM_5473_uid82997	NC_022084	8	COG1688	+	cas5
530547481	8907..9128	-	Thermococcus_litoralis_DSM_5473_uid82997	NC_022084	9	cd09753	+	cas5
530547482	9139..10086	-	Thermococcus_litoralis_DSM_5473_uid82997	NC_022084	10	cd09685	+	cas7
530547483	10077..10442	-	Thermococcus_litoralis_DSM_5473_uid82997	NC_022084	11	cd09750	+	csa5
530547484	10638..11606	-	Thermococcus_litoralis_DSM_5473_uid82997	NC_022084	12	cd09722	+	cas1
530547485	11612..12226	-	Thermococcus_litoralis_DSM_5473_uid82997	NC_022084	13	pfam01930		cas4
530547486	12223..14445	-	Thermococcus_litoralis_DSM_5473_uid82997	NC_022084	14	COG1203	+	cas3
530547487	14442..15074	-	Thermococcus_litoralis_DSM_5473_uid82997	NC_022084	15	COG1688	+	cas5
530547488	15079..16155	-	Thermococcus_litoralis_DSM_5473_uid82997	NC_022084	16	cd09687	+	cas7
530547489	16152..17702	-	Thermococcus_litoralis_DSM_5473_uid82997	NC_022084	17	cd09665	+	cas8b2
530547490	17671..18459	-	Thermococcus_litoralis_DSM_5473_uid82997	NC_022084	18	cd09759	+	cas6
289547782	3691..4410	+	Thermocrinis_albus_DSM_14484_uid46231	NC_013894	5	COG1583	+	cas6
289547783	4398..5501	+	Thermocrinis_albus_DSM_14484_uid46231	NC_013894	6	COG1367	+	cmr1
289547784	5498..7357	+	Thermocrinis_albus_DSM_14484_uid46231	NC_013894	7	cls000742	+	cas10
289547785	7359..8357	+	Thermocrinis_albus_DSM_14484_uid46231	NC_013894	8	cd09656	+	cmr3
289547786	8359..9279	+	Thermocrinis_albus_DSM_14484_uid46231	NC_013894	9	COG1336	+	cmr4
289547787	9257..9640	+	Thermocrinis_albus_DSM_14484_uid46231	NC_013894	10	pfam09701	+	cmr5
289547788	9642..10496	+	Thermocrinis_albus_DSM_14484_uid46231	NC_013894	11	cd09661	+	cmr6
289547789	10468..11190	+	Thermocrinis_albus_DSM_14484_uid46231	NC_013894	12	cd09728,cd09728		csx1
289547790	11227..12216	+	Thermocrinis_albus_DSM_14484_uid46231	NC_013894	13	cd09650	+	cas7
289547791	12197..12853	+	Thermocrinis_albus_DSM_14484_uid46231	NC_013894	14	cd09658	+	cas5
289547792	12832..14313	+	Thermocrinis_albus_DSM_14484_uid46231	NC_013894	15	cd09665	+	cas8b2
289547793	14282..15988	+	Thermocrinis_albus_DSM_14484_uid46231	NC_013894	16	cd09641,cd09639	+	cas3
337285592	219155..219973	+	Thermodesulfatator_indicus_DSM_15286_uid68285	NC_015681	215	cd09759	+	cas6
337285593	219992..221062	+	Thermodesulfatator_indicus_DSM_15286_uid68285	NC_015681	216	mkCas0175	+	cmr1
337285594	221067..222287	+	Thermodesulfatator_indicus_DSM_15286_uid68285	NC_015681	217	mkCas0142	+	cmr6
337285595	222274..222510	+	Thermodesulfatator_indicus_DSM_15286_uid68285	NC_015681	218	-		-
337285596	222494..223171	+	Thermodesulfatator_indicus_DSM_15286_uid68285	NC_015681	219	pfam08843		Nucleotidyl transferase of unk
337285597	223173..226454	+	Thermodesulfatator_indicus_DSM_15286_uid68285	NC_015681	220	cd09701	+	cas10
337285598	226447..227559	+	Thermodesulfatator_indicus_DSM_15286_uid68285	NC_015681	221	COG1336	+	cmr4
337285599	227556..227969	+	Thermodesulfatator_indicus_DSM_15286_uid68285	NC_015681	222	mkCas0060	+	cmr5
